,id,period,details,season,balls,player,awayPlayers,homePlayers,periodDescription,startFormattedGameClock,startGameClock,team,competitionId,gameId,homeTeam,eventType,eventTypeDescription,pressures,initialPressures,accuracyType,accuracyTypeDescription,crossOutcomeType,crossOutcomeTypeDescription,crossType,crossTypeDescription,crossZoneType,crossZoneTypeDescription,failedBlockers,incompletionReasonType,incompletionReasonTypeDescription,linesBrokenType,linesBrokenTypeDescription,secondIncompletionReasonType,secondIncompletionReasonTypeDescription,ballHeightType,ballHeightTypeDescription,bodyType,bodyTypeDescription,endGameClock,highPointType,highPointTypeDescription,nonEvent,blockerPlayer.id,blockerPlayer.name,blockerPlayer.grade,crosserPlayer.id,crosserPlayer.name,crosserPlayer.grade,defenderPlayer.id,defenderPlayer.name,defenderPlayer.grade,deflectorPlayer.id,deflectorPlayer.name,deflectorPlayer.grade,failedBlockerPlayer.id,failedBlockerPlayer.name,failedBlockerPlayer.grade,receiverPlayer.id,receiverPlayer.name,receiverPlayer.grade,targetPlayer.id,targetPlayer.name,targetPlayer.grade,positions,movements,dabs,closingDowns
13,1ee28182a3543537972a11d9c2024596,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'linesBrokenType': None, 'pressures': [{'type': 'P', 'playerId': 5152, 'playerName': 'James Garner', 'typeDescription': 'Player Pressured'}], 'crossOutcomeTypeDescription': 'Defensive Interception', 'secondIncompletionReasonType': 'IF', 'linesBrokenTypeDescription': None, 'incompletionReasonTypeDescription': 'Defender Interception', 'crossZoneTypeDescription': 'Near Post', 'failedBlockers': [], 'highPointType': 'H', 'ballHeightTypeDescription': 'On the ground', 'movements': [{'grade': -1.0, 'playerId': 9964, 'playerName': 'Nick Woltemade'}], 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'highPointTypeDescription': 'Between waist and head', 'ballHeightType': 'G', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossTypeDescription': 'Outswinger', 'accuracyTypeDescription': None, 'defenderPlayer': {'id': 172, 'name': 'Michael Keane', 'grade': 0.0}, 'bodyTypeDescription': 'Right foot', 'accuracyType': None, 'bodyType': 'R', 'secondIncompletionReasonTypeDescription': 'In Front', 'endGameClock': 1478.912242, 'incompletionReasonType': 'DI', 'crossZoneType': 'N', 'targetPlayer': {'id': 219, 'name': 'Harvey Barnes', 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossType': 'O', 'nonEvent': False, 'initialPressures': [], 'crosserPlayer': {'id': 3112, 'name': 'Anthony Elanga', 'grade': -1.0}, 'crossOutcomeType': 'D'}",2025-2026,[],"{'id': 3112, 'name': 'Anthony Elanga'}",[],[],First half,24:17,1457.0,"{'id': 13, 'name': 'Newcastle United'}",1,40992,False,CR,Cross,"[{'type': 'P', 'playerId': 5152, 'playerName': 'James Garner', 'typeDescription': 'Player Pressured'}]",[],,,D,Defensive Interception,O,Outswinger,N,Near Post,[],DI,Defender Interception,,,IF,In Front,G,On the ground,R,Right foot,1478.912242,H,Between waist and head,False,,,,3112,Anthony Elanga,-1.0,172.0,Michael Keane,0.0,,,,,,,,,,219.0,Harvey Barnes,,,"[{'grade': -1.0, 'playerId': 9964, 'playerName': 'Nick Woltemade'}]",,
14,1074b529e1f113612a7f738176d04c4a,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'I', 'crossTypeDescription': 'Inswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 16789, 'name': 'Lewis Miley', 'grade': 0.0}, 'defenderPlayer': {'id': 23341, 'name': ""Jake O'Brien"", 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DC', 'incompletionReasonTypeDescription': 'Defensive Challenge', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 10727, 'name': 'Malick Thiaw', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 1738.972303, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 16789, 'name': 'Lewis Miley'}",[],[],First half,28:41,1721.0,"{'id': 13, 'name': 'Newcastle United'}",1,40992,False,CR,Cross,[],[],,,D,Defensive Interception,I,Inswinger,F,Far Post,[],DC,Defensive Challenge,,,,,G,On the ground,R,Right foot,1738.972303,A,Above head,False,,,,16789,Lewis Miley,0.0,23341.0,Jake O'Brien,0.0,,,,,,,,,,10727.0,Malick Thiaw,,,,,
15,b4d96cb3e2978000ddfb2b9ea5ced8f8,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'linesBrokenType': None, 'positions': [{'grade': -1.0, 'playerId': 23341, 'playerName': ""Jake O'Brien""}], 'pressures': [], 'crossOutcomeTypeDescription': 'Defensive Interception', 'secondIncompletionReasonType': 'DI', 'linesBrokenTypeDescription': None, 'incompletionReasonTypeDescription': 'Receiver Misses Ball', 'crossZoneTypeDescription': 'Far Post', 'failedBlockers': [], 'highPointType': 'A', 'ballHeightTypeDescription': 'On the ground', 'movements': [{'grade': -1.0, 'playerId': 9964, 'playerName': 'Nick Woltemade'}], 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'highPointTypeDescription': 'Above head', 'ballHeightType': 'G', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossTypeDescription': 'Outswinger', 'accuracyTypeDescription': None, 'defenderPlayer': {'id': 23341, 'name': ""Jake O'Brien"", 'grade': 0.0}, 'bodyTypeDescription': 'Right foot', 'accuracyType': None, 'bodyType': 'R', 'secondIncompletionReasonTypeDescription': 'Defender Interception', 'endGameClock': 2043.009674, 'incompletionReasonType': 'RM', 'crossZoneType': 'F', 'targetPlayer': {'id': 346, 'name': 'Joelinton Cássio Apolinário de Lira', 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossType': 'O', 'nonEvent': False, 'initialPressures': [], 'crosserPlayer': {'id': 16789, 'name': 'Lewis Miley', 'grade': 0.0}, 'crossOutcomeType': 'D'}",2025-2026,[],"{'id': 16789, 'name': 'Lewis Miley'}",[],[],First half,33:45,2025.0,"{'id': 13, 'name': 'Newcastle United'}",1,40992,False,CR,Cross,[],[],,,D,Defensive Interception,O,Outswinger,F,Far Post,[],RM,Receiver Misses Ball,,,DI,Defender Interception,G,On the ground,R,Right foot,2043.009674,A,Above head,False,,,,16789,Lewis Miley,0.0,23341.0,Jake O'Brien,0.0,,,,,,,,,,346.0,Joelinton Cássio Apolinário de Lira,,"[{'grade': -1.0, 'playerId': 23341, 'playerName': ""Jake O'Brien""}]","[{'grade': -1.0, 'playerId': 9964, 'playerName': 'Nick Woltemade'}]",,
16,cb2356ff3c03317d52bc659bea51a572,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'linesBrokenType': None, 'positions': [{'grade': -1.0, 'playerId': 3112, 'playerName': 'Anthony Elanga'}], 'pressures': [{'type': 'L', 'playerId': 219, 'playerName': 'Harvey Barnes', 'typeDescription': 'Passing Lane'}], 'crossOutcomeTypeDescription': 'Defensive Interception', 'secondIncompletionReasonType': 'UH', 'linesBrokenTypeDescription': None, 'incompletionReasonTypeDescription': 'Defender Interception', 'crossZoneTypeDescription': 'Far Post', 'failedBlockers': [], 'highPointType': 'A', 'ballHeightTypeDescription': 'On the ground', 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'highPointTypeDescription': 'Above head', 'ballHeightType': 'G', 'failedBlockerPlayer': {'id': 219, 'name': 'Harvey Barnes', 'grade': 0.0}, 'crossTypeDescription': 'Outswinger', 'accuracyTypeDescription': None, 'defenderPlayer': {'id': 3081, 'name': 'Valentino Livramento', 'grade': 0.0}, 'bodyTypeDescription': 'Right foot', 'accuracyType': None, 'bodyType': 'R', 'secondIncompletionReasonTypeDescription': 'Underhit', 'endGameClock': 2334.601267, 'incompletionReasonType': 'DI', 'crossZoneType': 'F', 'targetPlayer': {'id': 7072, 'name': 'Vitaliy Mykolenko', 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossType': 'O', 'nonEvent': False, 'initialPressures': [], 'crosserPlayer': {'id': 23341, 'name': ""Jake O'Brien"", 'grade': -1.0}, 'crossOutcomeType': 'D'}",2025-2026,[],"{'id': 23341, 'name': ""Jake O'Brien""}",[],[],First half,38:36,2316.0,"{'id': 8, 'name': 'Everton'}",1,40992,True,CR,Cross,"[{'type': 'L', 'playerId': 219, 'playerName': 'Harvey Barnes', 'typeDescription': 'Passing Lane'}]",[],,,D,Defensive Interception,O,Outswinger,F,Far Post,[],DI,Defender Interception,,,UH,Underhit,G,On the ground,R,Right foot,2334.601267,A,Above head,False,,,,23341,Jake O'Brien,-1.0,3081.0,Valentino Livramento,0.0,,,,219.0,Harvey Barnes,0.0,,,,7072.0,Vitaliy Mykolenko,,"[{'grade': -1.0, 'playerId': 3112, 'playerName': 'Anthony Elanga'}]",,,
17,fb6b899e5006a1a54e52a2505364ad31,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'linesBrokenType': None, 'positions': [{'grade': -1.0, 'playerId': 346, 'playerName': 'Joelinton Cássio Apolinário de Lira'}], 'pressures': [{'type': 'P', 'playerId': 3112, 'playerName': 'Anthony Elanga', 'typeDescription': 'Player Pressured'}], 'crossOutcomeTypeDescription': 'Defensive Interception', 'secondIncompletionReasonType': 'CO', 'linesBrokenTypeDescription': None, 'incompletionReasonTypeDescription': 'Defender Interception', 'crossZoneTypeDescription': 'Near Post', 'failedBlockers': [], 'highPointType': 'A', 'ballHeightTypeDescription': 'On the ground', 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'highPointTypeDescription': 'Above head', 'ballHeightType': 'G', 'failedBlockerPlayer': {'id': 3112, 'name': 'Anthony Elanga', 'grade': 0.0}, 'crossTypeDescription': 'Outswinger', 'accuracyTypeDescription': None, 'defenderPlayer': {'id': 10727, 'name': 'Malick Thiaw', 'grade': 0.0}, 'bodyTypeDescription': 'Left foot', 'accuracyType': None, 'bodyType': 'L', 'secondIncompletionReasonTypeDescription': 'Defensive Contact', 'endGameClock': 2346.246245, 'incompletionReasonType': 'DI', 'crossZoneType': 'N', 'targetPlayer': {'id': 19643, 'name': 'Thierno Barry', 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossType': 'O', 'nonEvent': False, 'initialPressures': [], 'crosserPlayer': {'id': 7072, 'name': 'Vitaliy Mykolenko', 'grade': 0.0}, 'crossOutcomeType': 'D'}",2025-2026,[],"{'id': 7072, 'name': 'Vitaliy Mykolenko'}",[],[],First half,38:47,2327.0,"{'id': 8, 'name': 'Everton'}",1,40992,True,CR,Cross,"[{'type': 'P', 'playerId': 3112, 'playerName': 'Anthony Elanga', 'typeDescription': 'Player Pressured'}]",[],,,D,Defensive Interception,O,Outswinger,N,Near Post,[],DI,Defender Interception,,,CO,Defensive Contact,G,On the ground,L,Left foot,2346.246245,A,Above head,False,,,,7072,Vitaliy Mykolenko,0.0,10727.0,Malick Thiaw,0.0,,,,3112.0,Anthony Elanga,0.0,,,,19643.0,Thierno Barry,,"[{'grade': -1.0, 'playerId': 346, 'playerName': 'Joelinton Cássio Apolinário de Lira'}]",,,
18,6c95de3fe62435aa887f3ee84c42bc6a,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': 'S', 'accuracyTypeDescription': 'Standard', 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'crossOutcomeTypeDescription': 'Complete', 'crossType': 'F', 'crossTypeDescription': 'Floated', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 5152, 'name': 'James Garner', 'grade': 0.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': None, 'incompletionReasonTypeDescription': None, 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': 23341, 'name': ""Jake O'Brien"", 'grade': 0.0}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 23341, 'name': ""Jake O'Brien"", 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 2423.823822, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 5152, 'name': 'James Garner'}",[],[],First half,40:04,2404.0,"{'id': 8, 'name': 'Everton'}",1,40992,True,CR,Cross,[],[],S,Standard,C,Complete,F,Floated,F,Far Post,[],,,,,,,G,On the ground,R,Right foot,2423.823822,A,Above head,False,,,,5152,James Garner,0.0,,,,,,,,,,23341.0,Jake O'Brien,0.0,23341.0,Jake O'Brien,,,,,
19,ed54bb3a2ad8bd7c55eeacbe04c854a4,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'linesBrokenType': None, 'positions': [{'grade': -1.0, 'playerId': 169, 'playerName': 'Jordan Pickford'}, {'grade': -1.0, 'playerId': 5155, 'playerName': 'Kiernan Dewsbury-Hall'}], 'pressures': [{'type': 'P', 'playerId': 2144, 'playerName': 'Iliman Ndiaye', 'typeDescription': 'Player Pressured'}], 'crossOutcomeTypeDescription': 'Defensive Interception', 'secondIncompletionReasonType': None, 'linesBrokenTypeDescription': None, 'incompletionReasonTypeDescription': 'Defender Interception', 'crossZoneTypeDescription': 'Near Post', 'failedBlockers': [], 'highPointType': 'L', 'ballHeightTypeDescription': 'On the ground', 'movements': [{'grade': -1.0, 'playerId': 346, 'playerName': 'Joelinton Cássio Apolinário de Lira'}], 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'highPointTypeDescription': 'Off the ground but below waist', 'ballHeightType': 'G', 'failedBlockerPlayer': {'id': 2144, 'name': 'Iliman Ndiaye', 'grade': 0.0}, 'crossTypeDescription': 'Drilled', 'accuracyTypeDescription': None, 'defenderPlayer': {'id': 172, 'name': 'Michael Keane', 'grade': 0.0}, 'bodyTypeDescription': 'Left foot', 'accuracyType': None, 'bodyType': 'L', 'secondIncompletionReasonTypeDescription': None, 'endGameClock': 2513.513512, 'incompletionReasonType': 'DI', 'crossZoneType': 'N', 'targetPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossType': 'D', 'nonEvent': False, 'initialPressures': [{'type': 'P', 'playerId': 2144, 'playerName': 'Iliman Ndiaye', 'typeDescription': 'Player Pressured'}], 'crosserPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': 0.0}, 'crossOutcomeType': 'D'}",2025-2026,[],"{'id': 7070, 'name': 'Lewis Hall'}",[],[],First half,41:33,2493.0,"{'id': 13, 'name': 'Newcastle United'}",1,40992,False,CR,Cross,"[{'type': 'P', 'playerId': 2144, 'playerName': 'Iliman Ndiaye', 'typeDescription': 'Player Pressured'}]","[{'type': 'P', 'playerId': 2144, 'playerName': 'Iliman Ndiaye', 'typeDescription': 'Player Pressured'}]",,,D,Defensive Interception,D,Drilled,N,Near Post,[],DI,Defender Interception,,,,,G,On the ground,L,Left foot,2513.513512,L,Off the ground but below waist,False,,,,7070,Lewis Hall,0.0,172.0,Michael Keane,0.0,,,,2144.0,Iliman Ndiaye,0.0,,,,9964.0,Nick Woltemade,,"[{'grade': -1.0, 'playerId': 169, 'playerName': 'Jordan Pickford'}, {'grade': -1.0, 'playerId': 5155, 'playerName': 'Kiernan Dewsbury-Hall'}]","[{'grade': -1.0, 'playerId': 346, 'playerName': 'Joelinton Cássio Apolinário de Lira'}]",,
20,dc47ed5a2663b9ef6c0a891cba5d69d5,1,"{'pressures': [{'type': 'P', 'playerId': 5152, 'playerName': 'James Garner', 'typeDescription': 'Player Pressured'}], 'initialPressures': [], 'accuracyType': 'S', 'accuracyTypeDescription': 'Standard', 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'crossOutcomeTypeDescription': 'Complete', 'crossType': 'I', 'crossTypeDescription': 'Inswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 3924, 'name': 'Bruno Guimarães', 'grade': 0.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': None, 'incompletionReasonTypeDescription': None, 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': 0.0}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 2520.487152, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 3924, 'name': 'Bruno Guimarães'}",[],[],First half,41:41,2501.0,"{'id': 13, 'name': 'Newcastle United'}",1,40992,False,CR,Cross,"[{'type': 'P', 'playerId': 5152, 'playerName': 'James Garner', 'typeDescription': 'Player Pressured'}]",[],S,Standard,C,Complete,I,Inswinger,N,Near Post,[],,,,,,,G,On the ground,R,Right foot,2520.487152,A,Above head,False,,,,3924,Bruno Guimarães,0.0,,,,,,,,,,9964.0,Nick Woltemade,0.0,9964.0,Nick Woltemade,,,,,
21,f02eab97af48c1d08e65086d3cdf3e01,1,"{'pressures': [{'type': 'L', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Passing Lane'}], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': 0.0}, 'crossOutcomeType': 'B', 'crossOutcomeTypeDescription': 'Blocked', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 2144, 'name': 'Iliman Ndiaye', 'grade': -1.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'BL', 'incompletionReasonTypeDescription': 'Blocked', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 19643, 'name': 'Thierno Barry', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 2620.053386, 'highPointType': 'H', 'highPointTypeDescription': 'Between waist and head', 'nonEvent': False}",2025-2026,[],"{'id': 2144, 'name': 'Iliman Ndiaye'}",[],[],First half,43:20,2600.0,"{'id': 8, 'name': 'Everton'}",1,40992,True,CR,Cross,"[{'type': 'L', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Passing Lane'}]",[],,,B,Blocked,O,Outswinger,N,Near Post,[],BL,Blocked,,,,,G,On the ground,R,Right foot,2620.053386,H,Between waist and head,False,7070.0,Lewis Hall,0.0,2144,Iliman Ndiaye,-1.0,,,,,,,,,,,,,19643.0,Thierno Barry,,,,,
22,688f159bcc313a2d4365fa93b8d7721e,1,"{'pressures': [{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}], 'initialPressures': [{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'C', 'crossZoneTypeDescription': 'Central', 'crosserPlayer': {'id': 23341, 'name': ""Jake O'Brien"", 'grade': 0.0}, 'defenderPlayer': {'id': 281, 'name': 'Aaron Ramsdale', 'grade': 0.0}, 'deflectorPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': 0.0}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'CA', 'incompletionReasonTypeDescription': 'Caught', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'DF', 'secondIncompletionReasonTypeDescription': 'Deflected', 'targetPlayer': {'id': None, 'name': None, 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 2658.425088, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 23341, 'name': ""Jake O'Brien""}",[],[],First half,44:01,2641.0,"{'id': 8, 'name': 'Everton'}",1,40992,True,CR,Cross,"[{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}]","[{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}]",,,D,Defensive Interception,O,Outswinger,C,Central,[],CA,Caught,,,DF,Deflected,G,On the ground,R,Right foot,2658.425088,A,Above head,False,,,,23341,Jake O'Brien,0.0,281.0,Aaron Ramsdale,0.0,7070.0,Lewis Hall,0.0,,,,,,,,,,,,,
